Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,465
Base Time Seconds,1622229994
Base Time Fractional,.058223660
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,0.0003334858629387,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000000132,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:36,.785914300
35,0.0003347974561621,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040552,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:36,.868553020
36,0.0003346555749886,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034740,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:36,.951190840
37,0.0003341946867295,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.033848800
38,0.0003343839780428,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.116502940
39,0.0003346675075591,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028928,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.199155360
40,0.0003354119253345,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.281804840
41,0.0003349391627125,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034740,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.364448220
42,0.0003351283958182,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.447094500
43,0.0003349274338689,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034740,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.529737300
44,0.0003346200974192,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000011492,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.612376300
45,0.0003348914906383,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.695018000
46,0.0003350334300194,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017303,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.777665780
47,0.0003348916943651,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.860305960
48,0.0003351046179887,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034740,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:37,.942948000
49,0.0003350928018335,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028928,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.025582680
50,0.0003347974561621,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040552,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.108234600
51,0.0003346556331962,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.190889060
52,0.0003341475385241,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000063799,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.273539480
53,0.0003347383753862,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000023116,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.356177660
54,0.0003348799364176,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000023115,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.438837900
55,0.0003354943764862,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017304,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.521472860
56,0.0003349270264152,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000005679,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.604117360
57,0.0003347854653839,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000017568,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.686766640
58,0.0003346083685756,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000011756,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.769417060
59,0.0003351279592607,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.852062560
60,0.0003347616293468,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000005944,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:38,.934703460
61,0.0003349270555191,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017303,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.017346860
62,0.0003348327300046,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.099989400
63,0.0003348446916789,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.182638200
64,0.0003339465183672,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.265288260
65,0.000335163611453,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.347930860
