Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1249
Base Time Seconds,1622193288
Base Time Fractional,.946794770
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Date,Time,Fractional Seconds
1,-5.527226301846e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:48,.946794770
2,-5.905485463802e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:48,.967506287
3,-5.325142639979e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:48,.988192604
4,-5.244827338468e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.008876580
5,-5.685266088691e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.029565157
6,-5.772058430646e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.072361567
7,-5.410639573846e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.093046523
8,-5.446911000335e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.113729780
9,-6.489714511892e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.134444832
10,-4.757753897045e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.155134789
11,-5.389913044424e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.198353923
12,-5.449501816513e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.219050540
13,-5.31218855909e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.239733896
14,-4.897657970645e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.260416733
15,-5.809625265224e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.281107050
16,-5.243531930379e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.324357905
17,-6.799317045137e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.345045801
18,-5.169693669312e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.365739438
19,-4.414470753489e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.386425295
20,-5.624381908513e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.407106391
21,-5.762990574024e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.450362526
22,-5.401571717224e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.471043543
23,-5.591996706291e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.491724799
24,-5.643813029846e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.512408496
25,-6.203429324247e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.533093133
26,-5.936575257936e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.576367568
27,-5.240941114201e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.597057264
28,-5.115286529579e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.617741441
29,-5.870509445402e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.638437658
30,-5.547953144277e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.659133334
31,-5.8005577425e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.702367609
32,-4.963724047876e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.723048626
33,-5.369186813228e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.743734162
34,-5.389913344364e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.764427259
35,-5.945643460453e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.785121296
36,-5.260372524763e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.828386971
37,-5.803148558892e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.849089187
38,-5.305711811623e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.869776844
39,-6.348515409413e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.890466061
40,-5.690448045838e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.911160218
41,-5.421003141068e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.954384992
42,-5.389913344364e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.975073609
43,-5.672312331094e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:49,.995763365
44,-5.398981201736e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.016452262
45,-5.168398542846e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.037142039
46,-4.35488219575e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.080362773
47,-5.735787332699e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.101021090
48,-5.704697535995e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.121676286
49,-5.60236028851e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.142337942
50,-5.598474063922e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.162995959
51,-5.300530178839e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.206371295
52,-5.465047019732e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.227067052
53,-5.58940620655e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.247765468
54,-5.610132737686e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.268455365
55,-4.791434757806e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.289144962
56,-5.284985280487e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.332393877
57,-5.772058762187e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.353083133
58,-4.924861801995e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.373770530
59,-5.965074583393e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.394460907
60,-5.946938868649e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.415149863
61,-6.110160301346e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.458400098
62,-5.751332231051e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.479102575
63,-4.870454657763e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.499793872
64,-5.557021001649e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.520483548
65,-5.729310291719e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.541182265
66,-6.128296016091e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.584406260
67,-5.902894989985e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.605098936
68,-6.155499588207e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.625789353
69,-5.801853150696e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.646482670
70,-6.22933785538e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.667172886
71,-5.060879662577e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.710398541
72,-5.365300588639e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.731087558
73,-5.321256709975e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.751774614
74,-5.62179141145e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.772462091
75,-5.659358249134e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.793150748
76,-5.769467945795e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.836410262
77,-5.979324073549e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.857108639
78,-6.234519488164e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.877797816
79,-5.082901601909e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.898486253
80,-6.283744999612e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.919172349
81,-6.060934789898e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.962412984
82,-5.058288846185e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:50,.983100481
83,-5.177466400218e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.003787657
84,-6.160681220991e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.024477274
85,-5.554430185257e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.045170111
86,-6.181407752127e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.088423585
87,-5.402867426324e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.109125822
88,-5.8005577425e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.129814939
89,-6.03761744237e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.150517236
90,-6.155499588207e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.171209333
91,-5.892531724416e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.214417207
92,-5.742264373679e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.235110464
93,-5.555725593453e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.255796680
94,-6.203429691459e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.276486557
95,-5.3782546706e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.297176634
96,-5.604951104902e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.340425108
97,-5.164512318258e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.361113645
98,-5.843306212968e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.381803002
99,-6.150317955423e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.402490918
100,-5.787603660539e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.423186235
101,-5.41711691648e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.466430350
102,-5.778535803167e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.487126247
103,-4.847137310235e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.507819203
104,-5.58940620655e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.528510640
105,-5.364005180443e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.549200137
106,-5.18653425759e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.592430151
107,-5.478001101693e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.613120268
108,-5.923621521121e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.633812965
109,-5.189125073982e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.654502201
110,-5.538885013227e-06,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.675191258
111,0.0003323257712143,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.718432073
112,0.0003377664674241,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.739137990
113,0.0003372910542077,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.759835406
114,0.0003382315174097,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.780524283
115,0.0003393662911906,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.801215800
116,0.0003393248382671,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.844442414
117,0.0003396460984243,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.865131791
118,0.0003387198846647,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.885817748
119,0.0003397769342141,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.906507224
120,0.0003401966450645,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.927198781
121,0.0003397769342141,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.970442376
122,0.0003406850123196,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:51,.991132952
123,0.0003399142470232,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.011821509
124,0.0003395554201541,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.032510566
125,0.000339048917245,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.053203603
126,0.0003403715245856,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.096422037
127,0.0003403378440852,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.117085733
128,0.0003396655294822,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.137740190
129,0.000339205661112,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.158398366
130,0.0003398209779453,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.179058902
131,0.0003403741153933,Volt DC,.1,7.5,F,F,F,F,F,F,Front,F,Main,05/28/2021,09:14:52,.222429299
