Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,715
Base Time Seconds,1623351094
Base Time Fractional,.988821020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,2.041384504992e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:37,.716135220
35,0.0003332133637741,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087329,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:37,.798784580
36,0.0003535949799698,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:37,.881424360
37,0.0003540084871929,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000064082,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:37,.964080540
38,0.000353228795575,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000075705,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.046719600
39,0.0003532996342983,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087328,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.129352560
40,0.0003538196615409,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104763,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.211998600
41,0.0003535478899721,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.294635620
42,0.0003538785676938,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.377294840
43,0.0003535832802299,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.459942000
44,0.0003543394559529,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122198,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.542593100
45,0.0003538193705026,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.625222560
46,0.0003538781602401,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093141,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.707888900
47,0.0003540198667906,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.790529980
48,0.0003541500191204,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.873179700
49,0.0003542920458131,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:38,.955837960
50,0.0003536541771609,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000075705,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.038482140
51,0.0003540912584867,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.121154000
52,0.0003538430028129,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.203784340
53,0.0003538430028129,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.286417040
54,0.0003535830182955,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000058270,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.369058440
55,0.0003539254539646,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000069894,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.451692080
56,0.0003544218488969,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.534338840
57,0.0003542801132426,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087329,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.617009420
58,0.0003535713767633,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.699663700
59,0.0003539613971952,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104763,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.782322680
60,0.0003541149781086,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087328,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.864981620
61,0.0003538784803823,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:39,.947640420
62,0.0003537367156241,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.030276520
63,0.0003540795296431,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.112924740
64,0.0003544102655724,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.195571740
65,0.0003541620098986,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.278235640
66,0.0003536421281751,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.360878060
67,0.0003539968747646,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104763,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.443532920
68,0.0003542095655575,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.526181480
69,0.0003536660515238,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128010,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.608821600
70,0.0003537368611433,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.691469140
71,0.0003542917256709,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.774121080
72,0.0004873209109064,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000064082,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.856773580
73,0.0004203871067148,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:40,.939431200
74,0.003469905350357,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000151257,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.022098320
75,0.003464136971161,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000145446,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.104745740
76,0.003476818790659,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122198,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.187386520
77,0.003479641862214,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.270046740
78,0.003484647488222,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.352705080
79,0.003488810034469,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000145445,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.435350320
80,0.003481471678242,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.518018900
81,0.003470884170383,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.600655540
82,0.00348021928221,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.683319360
83,0.003483492182568,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.765963980
84,0.00348760606721,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.848612420
85,0.00348931690678,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128010,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:41,.931252980
86,0.003482712199911,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.013908260
87,0.003471287898719,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000139634,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.096556880
88,0.003481672378257,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.179207120
89,0.003486325964332,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.261850760
90,0.003488599322736,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000081516,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.344501520
91,0.003490759758279,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.427168240
92,0.0034839885775,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.509798740
93,0.003470566356555,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000151257,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.592447960
94,0.003483540378511,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.675108300
95,0.003487345995381,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.757749680
96,0.003489929251373,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.840383300
97,0.003492517396808,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000145446,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:42,.923030200
98,0.003483643755317,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.005678040
99,0.003470943076536,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.088338940
100,0.003484932240099,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.170989320
101,0.003486823756248,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.253634900
102,0.00348928081803,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000139634,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.336278280
103,0.003490448230878,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000162881,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.418897500
104,0.003481696359813,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.501543500
105,0.003470791503787,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.584190300
106,0.003485192777589,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128011,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.666853380
107,0.003487698966637,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.749516400
108,0.00349138583988,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128010,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.832161560
109,0.003491749754176,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.914805960
110,0.003481343854219,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128010,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:43,.997466000
111,0.003470448078588,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000157069,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.080116120
112,0.003485911525786,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110576,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.162759420
113,0.003489634022117,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128011,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.245397700
114,0.003493156284094,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000139634,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.328043480
115,0.003491185372695,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000139634,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.410692420
116,0.003483103355393,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.493345940
117,0.003467506961897,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.575987000
118,0.00348710664548,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128011,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.658625640
119,0.003490262664855,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.741268300
120,0.00349139678292,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.823919420
121,0.003490768140182,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000133822,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.906564720
122,0.00348071497865,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000145446,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:44,.989211120
123,0.003463230095804,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000174504,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.071851740
124,0.003487616544589,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.154511820
125,0.003490945789963,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110576,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.237173240
126,0.003490578383207,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.319815900
127,0.003491322044283,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.402459340
128,0.003479885403067,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110576,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.485115060
129,0.003469773568213,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122199,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.567765020
130,0.00348819536157,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000098952,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.650416320
131,0.003489792114124,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000075705,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.733074220
132,0.003495886921883,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000075705,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.815713560
133,0.003490700619295,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087328,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.898360460
134,0.003479451872408,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:45,.981012400
135,0.003480206476524,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.063656820
136,0.003488561837003,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.146298040
