Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,508
Base Time Seconds,1621615519
Base Time Fractional,.366607420
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,0.0003125584917143,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.094745940
35,0.0003119677130599,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.177419860
36,0.0003126059891656,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.260089120
37,0.0003127833479084,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238397,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.342750080
38,0.0003130903642159,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.425418100
39,0.0003131729899906,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.508083060
40,0.0003125939692836,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.590740940
41,0.0003129013930447,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.673411140
42,0.000313338561682,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.756075040
43,0.0003131730773021,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000197711,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.838735340
44,0.0003129721735604,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:22,.921399220
45,0.0003132322162855,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.004058020
46,0.000313350232318,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238398,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.086723060
47,0.0003134330909234,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.169386220
48,0.0003138345782645,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.252044660
49,0.0003138702304568,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.334700240
50,0.0003138347528875,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.417371420
51,0.0003135630395263,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.500028760
52,0.0003131611156277,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.582682980
53,0.0003135273291264,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.665359800
54,0.0003140945918858,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.748014640
55,0.0003131611156277,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.830672760
56,0.0003135039005429,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000215148,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.913335720
57,0.0003137521853205,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:23,.996003680
58,0.0003133032587357,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.078659200
59,0.0003133502905257,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.161331400
60,0.0003140592889395,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.243996600
61,0.0003138584725093,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.326654960
62,0.0003144020738546,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.409318200
63,0.0003140827757306,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000209336,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.491968160
64,0.0003144490765408,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.574622160
65,0.0003135985753033,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.657284100
66,0.0003141300403513,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.739938900
67,0.0003135039587505,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000209336,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.822592980
68,0.0003139766049571,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.905252780
69,0.0003141657216474,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:24,.987905500
70,0.0004444673541002,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.070579160
71,0.0003817565739155,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.153253980
72,0.002234729006886,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.235913820
73,0.002235769527033,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.318582440
74,0.002238699933514,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.401256400
75,0.002238310175017,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.483911680
76,0.002237813547254,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.566565620
77,0.002238368382677,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.649234860
78,0.002238357905298,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.731885000
79,0.002239384921268,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.814548060
80,0.002240365138277,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000220961,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.897211960
81,0.002239207737148,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:25,.979872460
82,0.002238936256617,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.062544860
83,0.002239183755592,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.145228360
84,0.002238700166345,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000232585,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.227901580
85,0.00224018865265,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.310558060
86,0.002239882480353,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.393234960
87,0.002239810768515,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.475898700
88,0.002240141388029,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000226773,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.558562620
89,0.002239666879177,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.641236680
90,0.002239644061774,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.723903980
