#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA20A5
#Date Time: 2021-06-01 10:46:45.962
#Sample rate: 800Hz
#Samples: 109675

Time (s),DIO 0
175.3875,0
175.38875,0
175.39,0
175.39125,0
175.3925,0
175.39375,0
175.395,0
175.39625,0
175.3975,0
175.39875,0
175.4,0
175.40125,0
175.4025,0
175.40375,0
175.405,0
175.40625,0
175.4075,0
175.40875,0
175.41,0
175.41125,0
175.4125,0
175.41375,0
175.415,0
175.41625,0
175.4175,0
175.41875,0
175.42,0
175.42125,0
175.4225,0
175.42375,0
175.425,0
175.42625,0
175.4275,0
175.42875,0
175.43,0
175.43125,0
175.4325,0
175.43375,0
175.435,0
175.43625,0
175.4375,0
175.43875,0
175.44,0
175.44125,0
175.4425,0
175.44375,0
175.445,0
175.44625,0
175.4475,0
175.44875,0
175.45,0
175.45125,0
175.4525,0
175.45375,0
175.455,0
175.45625,0
175.4575,0
175.45875,0
175.46,0
175.46125,0
175.4625,0
175.46375,0
175.465,0
175.46625,0
175.4675,0
175.46875,0
175.47,0
175.47125,0
175.4725,0
175.47375,0
175.475,0
175.47625,0
175.4775,0
175.47875,0
175.48,0
175.48125,0
175.4825,0
175.48375,0
175.485,0
175.48625,0
175.4875,0
175.48875,0
175.49,0
175.49125,0
175.4925,0
175.49375,0
175.495,0
175.49625,0
175.4975,0
175.49875,0
175.5,0
175.50125,0
175.5025,0
175.50375,0
175.505,0
175.50625,0
175.5075,0
175.50875,0
175.51,0
175.51125,0
175.5125,0
175.51375,0
175.515,0
175.51625,0
175.5175,0
175.51875,0
175.52,0
175.52125,0
175.5225,0
175.52375,0
175.525,0
175.52625,0
175.5275,0
175.52875,0
175.53,0
175.53125,0
175.5325,0
175.53375,0
175.535,0
175.53625,0
175.5375,0
175.53875,0
175.54,0
175.54125,0
175.5425,0
175.54375,0
175.545,0
175.54625,0
175.5475,0
175.54875,0
175.55,0
175.55125,0
175.5525,0
175.55375,0
175.555,0
175.55625,0
175.5575,0
175.55875,0
175.56,0
175.56125,0
175.5625,0
175.56375,0
175.565,0
175.56625,0
175.5675,0
175.56875,0
175.57,0
175.57125,0
175.5725,0
175.57375,0
175.575,0
175.57625,0
175.5775,0
175.57875,0
175.58,0
175.58125,0
175.5825,0
175.58375,0
175.585,0
175.58625,0
175.5875,0
175.58875,0
175.59,0
175.59125,0
175.5925,0
175.59375,0
175.595,0
175.59625,0
175.5975,0
175.59875,0
175.6,0
175.60125,0
175.6025,0
175.60375,0
175.605,0
175.60625,0
175.6075,0
175.60875,0
175.61,0
175.61125,0
175.6125,0
175.61375,0
175.615,0
175.61625,0
175.6175,0
175.61875,0
175.62,0
175.62125,0
175.6225,0
175.62375,0
175.625,0
175.62625,0
175.6275,0
175.62875,0
175.63,0
175.63125,0
175.6325,0
175.63375,0
175.635,0
175.63625,0
175.6375,0
175.63875,0
175.64,0
175.64125,0
175.6425,0
175.64375,0
175.645,0
175.64625,0
175.6475,0
175.64875,0
175.65,0
175.65125,0
175.6525,0
175.65375,0
175.655,0
175.65625,0
175.6575,0
175.65875,0
175.66,0
175.66125,0
175.6625,0
175.66375,0
175.665,0
175.66625,0
175.6675,0
175.66875,0
175.67,0
175.67125,0
175.6725,0
175.67375,0
175.675,0
175.67625,0
175.6775,0
175.67875,0
175.68,0
175.68125,0
175.6825,0
175.68375,0
175.685,0
175.68625,0
175.6875,0
175.68875,0
175.69,0
175.69125,0
175.6925,0
175.69375,0
175.695,0
175.69625,0
175.6975,0
175.69875,0
175.7,0
175.70125,0
175.7025,0
175.70375,0
175.705,0
175.70625,0
175.7075,0
175.70875,0
175.71,0
175.71125,0
175.7125,0
175.71375,0
175.715,0
175.71625,0
175.7175,0
175.71875,0
175.72,0
175.72125,0
175.7225,0
175.72375,0
175.725,0
175.72625,0
175.7275,0
175.72875,0
175.73,0
175.73125,0
175.7325,0
175.73375,0
175.735,0
175.73625,0
175.7375,0
175.73875,0
175.74,0
175.74125,0
175.7425,0
175.74375,0
175.745,0
175.74625,0
175.7475,0
175.74875,0
175.75,0
175.75125,0
175.7525,0
175.75375,0
175.755,0
175.75625,0
175.7575,0
175.75875,0
175.76,0
175.76125,0
175.7625,0
175.76375,0
175.765,0
175.76625,0
175.7675,0
175.76875,0
175.77,0
175.77125,0
175.7725,0
175.77375,0
175.775,0
175.77625,0
175.7775,0
175.77875,0
175.78,0
175.78125,0
175.7825,0
175.78375,0
175.785,0
175.78625,0
175.7875,0
175.78875,0
175.79,0
175.79125,0
175.7925,0
175.79375,0
175.795,0
175.79625,0
175.7975,0
175.79875,0
175.8,0
175.80125,0
175.8025,0
175.80375,0
175.805,0
175.80625,0
175.8075,0
175.80875,0
175.81,0
175.81125,0
175.8125,0
175.81375,0
175.815,0
175.81625,0
175.8175,0
175.81875,0
175.82,0
175.82125,0
175.8225,0
175.82375,0
175.825,0
175.82625,0
175.8275,0
175.82875,0
175.83,0
175.83125,0
175.8325,0
175.83375,0
175.835,0
175.83625,0
175.8375,0
175.83875,0
175.84,0
175.84125,0
175.8425,0
175.84375,0
175.845,0
175.84625,0
175.8475,0
175.84875,0
175.85,0
175.85125,0
175.8525,0
175.85375,0
175.855,0
175.85625,0
175.8575,0
175.85875,0
175.86,0
175.86125,0
175.8625,0
175.86375,0
175.865,0
