#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA20A5
#Date Time: 2021-06-01 10:31:42.431
#Sample rate: 800Hz
#Samples: 58978

Time (s),DIO 0
238.73375,0
238.735,0
238.73625,0
238.7375,0
238.73875,0
238.74,0
238.74125,0
238.7425,0
238.74375,0
238.745,0
238.74625,0
238.7475,0
238.74875,0
238.75,0
238.75125,0
238.7525,0
238.75375,0
238.755,0
238.75625,0
238.7575,0
238.75875,0
238.76,0
238.76125,0
238.7625,0
238.76375,0
238.765,0
238.76625,0
238.7675,0
238.76875,0
238.77,0
238.77125,0
238.7725,0
238.77375,0
238.775,0
238.77625,0
238.7775,0
238.77875,0
238.78,0
238.78125,0
238.7825,0
238.78375,0
238.785,0
238.78625,0
238.7875,0
238.78875,0
238.79,0
238.79125,0
238.7925,0
238.79375,0
238.795,0
238.79625,0
238.7975,0
238.79875,0
238.8,0
238.80125,0
238.8025,0
238.80375,0
238.805,0
238.80625,0
238.8075,0
238.80875,0
238.81,0
238.81125,0
238.8125,0
238.81375,0
238.815,0
238.81625,0
238.8175,0
238.81875,0
238.82,0
238.82125,0
238.8225,0
238.82375,0
238.825,0
238.82625,0
238.8275,0
238.82875,0
238.83,0
238.83125,0
238.8325,0
238.83375,0
238.835,0
238.83625,0
238.8375,0
238.83875,0
238.84,0
238.84125,0
238.8425,0
238.84375,0
238.845,0
238.84625,0
238.8475,0
238.84875,0
238.85,0
238.85125,0
238.8525,0
238.85375,0
238.855,0
238.85625,0
238.8575,0
238.85875,0
238.86,0
238.86125,0
238.8625,0
238.86375,0
238.865,0
238.86625,0
238.8675,0
238.86875,0
238.87,0
238.87125,0
238.8725,0
238.87375,0
238.875,0
238.87625,0
238.8775,0
238.87875,0
238.88,0
238.88125,0
238.8825,0
238.88375,0
238.885,0
238.88625,0
238.8875,0
238.88875,0
238.89,0
238.89125,0
238.8925,0
238.89375,0
238.895,0
238.89625,0
238.8975,0
238.89875,0
238.9,0
238.90125,0
238.9025,0
238.90375,0
238.905,0
238.90625,0
238.9075,0
238.90875,0
238.91,0
238.91125,0
238.9125,0
238.91375,0
238.915,0
238.91625,0
238.9175,0
238.91875,0
238.92,0
238.92125,0
238.9225,0
238.92375,0
238.925,0
238.92625,0
238.9275,0
238.92875,0
238.93,0
238.93125,0
238.9325,0
238.93375,0
238.935,0
238.93625,0
238.9375,0
238.93875,0
238.94,0
238.94125,0
238.9425,0
238.94375,0
238.945,0
238.94625,0
238.9475,0
238.94875,0
238.95,0
238.95125,0
238.9525,0
238.95375,0
238.955,0
238.95625,0
238.9575,0
238.95875,0
238.96,0
238.96125,0
238.9625,0
238.96375,0
238.965,0
238.96625,0
238.9675,0
238.96875,0
238.97,0
238.97125,0
238.9725,0
238.97375,0
238.975,0
238.97625,0
238.9775,0
238.97875,0
238.98,0
238.98125,0
238.9825,0
238.98375,0
238.985,0
238.98625,0
238.9875,0
238.98875,0
238.99,0
238.99125,0
238.9925,0
238.99375,0
238.995,0
238.99625,0
238.9975,0
238.99875,0
239,0
239.00125,0
239.0025,0
239.00375,0
239.005,0
239.00625,0
239.0075,0
239.00875,0
239.01,0
239.01125,0
239.0125,0
239.01375,0
239.015,0
239.01625,0
239.0175,0
239.01875,0
239.02,0
239.02125,0
239.0225,0
239.02375,0
239.025,0
239.02625,0
239.0275,0
239.02875,0
239.03,0
239.03125,0
239.0325,0
239.03375,0
239.035,0
239.03625,0
239.0375,0
239.03875,0
239.04,0
239.04125,0
239.0425,0
239.04375,0
239.045,0
239.04625,0
239.0475,0
239.04875,0
239.05,0
239.05125,0
239.0525,0
239.05375,0
239.055,0
239.05625,0
239.0575,0
239.05875,0
239.06,0
239.06125,0
239.0625,0
239.06375,0
239.065,0
239.06625,0
239.0675,0
239.06875,0
239.07,0
239.07125,0
239.0725,0
239.07375,0
239.075,0
239.07625,0
239.0775,0
239.07875,0
239.08,0
239.08125,0
239.0825,0
239.08375,0
239.085,0
239.08625,0
239.0875,0
239.08875,0
239.09,0
239.09125,0
239.0925,0
239.09375,0
239.095,0
239.09625,0
239.0975,0
