#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA20A5
#Date Time: 2021-06-01 10:57:10.110
#Sample rate: 800Hz
#Samples: 70863

Time (s),DIO 0
536.42,0
536.42125,0
536.4225,0
536.42375,0
536.425,0
536.42625,0
536.4275,0
536.42875,0
536.4299999999999,0
536.43125,0
536.4325,0
536.43375,0
536.4349999999999,0
536.43625,0
536.4375,0
536.43875,0
536.4400000000001,0
536.44125,0
536.4425,0
536.44375,0
536.4450000000001,0
536.44625,0
536.4475,0
536.44875,0
536.45,0
536.45125,0
536.4525,0
536.45375,0
536.455,0
536.45625,0
536.4575,0
536.45875,0
536.46,0
536.4612499999999,0
536.4625,0
536.46375,0
536.465,0
536.4662499999999,0
536.4675,0
536.46875,0
536.47,0
536.4712500000001,0
536.4725,0
536.47375,0
536.475,0
536.4762500000001,0
536.4775,0
536.47875,0
536.48,0
536.48125,0
536.4825,0
536.48375,0
536.485,0
536.48625,0
536.4875,0
536.48875,0
536.49,0
536.49125,0
536.4924999999999,0
536.49375,0
536.495,0
536.49625,0
536.4974999999999,0
536.49875,0
536.5,0
536.50125,0
536.5025000000001,0
536.50375,0
536.505,0
536.50625,0
536.5075000000001,0
536.50875,0
536.51,0
536.51125,0
536.5125,0
536.51375,0
536.515,0
536.51625,0
536.5175,0
536.51875,0
536.52,0
536.52125,0
536.5225,0
536.5237499999999,0
536.525,0
536.52625,0
536.5275,0
536.5287499999999,0
536.53,0
536.53125,0
536.5325,0
536.5337500000001,0
536.535,0
536.53625,0
536.5375,0
536.5387500000001,0
536.54,0
536.54125,0
536.5425,0
536.54375,0
536.545,0
536.54625,0
536.5475,0
536.54875,0
536.55,0
536.55125,0
536.5525,0
536.55375,0
536.5549999999999,0
536.55625,0
536.5575,0
536.55875,0
536.5599999999999,0
536.56125,0
536.5625,0
536.56375,0
536.5650000000001,0
536.56625,0
536.5675,0
536.56875,0
536.5700000000001,0
536.57125,0
536.5725,0
536.57375,0
536.575,0
536.57625,0
536.5775,0
536.57875,0
536.58,0
536.58125,0
536.5825,0
536.58375,0
536.585,0
536.5862499999999,0
536.5875,0
536.58875,0
536.59,0
536.5912499999999,0
536.5925,0
536.59375,0
536.595,0
536.5962500000001,0
536.5975,0
536.59875,0
536.6,0
536.6012500000001,0
536.6025,0
536.60375,0
536.605,0
536.60625,0
536.6075,0
536.60875,0
536.61,0
536.61125,0
536.6125,0
536.61375,0
536.615,0
536.61625,0
536.6174999999999,0
536.61875,0
536.62,0
536.62125,0
536.6224999999999,0
536.62375,0
536.625,0
536.62625,0
536.6275000000001,0
536.62875,0
536.63,0
536.63125,0
536.6325000000001,0
536.63375,0
536.635,0
536.63625,0
536.6375,0
536.63875,0
536.64,0
536.64125,0
536.6425,0
536.64375,0
536.645,0
536.64625,0
536.6475,0
536.6487499999999,0
536.65,0
536.65125,0
536.6525,0
536.6537499999999,0
536.655,0
536.65625,0
536.6575,0
536.6587500000001,0
536.66,0
536.66125,0
536.6625,0
536.6637500000001,0
536.665,0
536.66625,0
536.6675,0
536.66875,0
536.67,0
536.67125,0
536.6725,0
536.67375,0
536.675,0
536.67625,0
536.6775,0
536.67875,0
536.6799999999999,0
536.68125,0
536.6825,0
536.68375,0
536.6849999999999,0
536.68625,0
536.6875,0
536.68875,0
536.6900000000001,0
536.69125,0
536.6925,0
536.69375,0
536.6950000000001,0
536.69625,0
536.6975,0
536.69875,0
536.7,0
536.70125,0
536.7025,0
536.70375,0
536.705,0
536.70625,0
536.7075,0
536.70875,0
536.71,0
536.7112499999999,0
536.7125,0
536.71375,0
536.715,0
536.7162499999999,0
536.7175,0
536.71875,0
536.72,0
536.7212500000001,0
536.7225,0
536.72375,0
536.725,0
536.7262500000001,0
536.7275,0
536.72875,0
536.73,0
536.73125,0
536.7325,0
536.73375,0
536.735,0
536.73625,0
536.7375,0
536.73875,0
536.74,0
536.74125,0
