#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA20A5
#Date Time: 2021-05-27 09:25:49.889
#Sample rate: 80Hz
#Samples: 14121

Time (s),DIO 0
1461.8,0
1461.8125,0
1461.825,0
1461.8375,0
1461.85,0
1461.8625,0
1461.875,0
1461.8875,0
1461.9,0
1461.9125,0
1461.925,0
1461.9375,0
1461.95,0
1461.9625,0
1461.975,0
1461.9875,0
1462,0
1462.0125,0
1462.025,0
1462.0375,0
1462.05,0
1462.0625,0
1462.075,0
1462.0875,0
1462.1,0
1462.1125,0
1462.125,0
1462.1375,0
1462.15,0
1462.1625,0
1462.175,0
1462.1875,0
1462.2,0
1462.2125,0
1462.225,0
1462.2375,0
1462.25,0
1462.2625,0
1462.275,0
1462.2875,0
1462.3,0
1462.3125,0
1462.325,0
1462.3375,0
1462.35,0
1462.3625,0
1462.375,0
1462.3875,0
1462.4,0
1462.4125,0
1462.425,0
1462.4375,0
1462.45,0
1462.4625,0
1462.475,0
1462.4875,0
1462.5,0
1462.5125,0
1462.525,0
1462.5375,0
1462.55,0
1462.5625,0
1462.575,0
1462.5875,0
1462.6,0
1462.6125,0
1462.625,0
1462.6375,0
1462.65,0
1462.6625,0
1462.675,0
1462.6875,0
1462.7,0
1462.7125,0
1462.725,0
1462.7375,0
1462.75,0
1462.7625,0
1462.775,0
1462.7875,0
1462.8,0
1462.8125,0
1462.825,0
1462.8375,0
1462.85,0
1462.8625,0
1462.875,0
1462.8875,0
1462.9,0
1462.9125,0
1462.925,0
1462.9375,0
1462.95,0
1462.9625,0
1462.975,0
1462.9875,0
1463,0
1463.0125,0
1463.025,0
1463.0375,0
1463.05,0
1463.0625,0
1463.075,0
1463.0875,0
1463.1,0
1463.1125,0
1463.125,0
1463.1375,0
1463.15,0
1463.1625,0
1463.175,0
1463.1875,0
1463.2,0
1463.2125,0
1463.225,0
1463.2375,0
1463.25,0
1463.2625,0
1463.275,0
1463.2875,0
1463.3,0
1463.3125,0
1463.325,0
1463.3375,0
1463.35,0
1463.3625,0
1463.375,0
1463.3875,0
1463.4,0
1463.4125,0
1463.425,0
1463.4375,0
1463.45,0
1463.4625,0
1463.475,0
1463.4875,0
1463.5,0
1463.5125,0
1463.525,0
1463.5375,0
1463.55,0
1463.5625,0
1463.575,0
1463.5875,0
1463.6,0
1463.6125,0
1463.625,0
1463.6375,0
1463.65,0
1463.6625,0
1463.675,0
1463.6875,0
1463.7,0
1463.7125,0
1463.725,0
1463.7375,0
1463.75,0
1463.7625,0
1463.775,0
1463.7875,0
1463.8,0
1463.8125,0
1463.825,0
1463.8375,0
1463.85,0
1463.8625,0
1463.875,0
1463.8875,0
1463.9,0
1463.9125,0
1463.925,0
1463.9375,0
1463.95,0
1463.9625,0
1463.975,0
1463.9875,0
1464,0
1464.0125,0
1464.025,0
1464.0375,0
1464.05,0
