Index,Voltage,Current
260,0.002250592457131,-2.96525E-08
261,0.002250000135973,-2.90713E-08
262,0.002251158934087,-2.67463E-08
263,0.002250816207379,-2.79088E-08
264,0.002251052064821,-2.90712E-08
265,0.002249645534903,-2.96525E-08
266,0.00225113495253,-3.08149E-08
267,0.002250768244267,-2.79088E-08
268,0.002251311205328,-3.02337E-08
269,0.002250719349831,-2.61652E-08
270,0.002250117249787,-2.44215E-08
271,0.002250117249787,-2.61651E-08
272,0.002252280712128,-2.79088E-08
273,0.002251205034554,-2.61651E-08
274,0.002251028316095,-2.55839E-08
275,0.002249939832836,-2.61652E-08
276,0.002249976387247,-2.67464E-08
277,0.002250190358609,-2.73276E-08
278,0.002251830417663,-2.96525E-08
279,0.002251039491966,-2.849E-08
280,0.002250555902719,-2.50027E-08
281,0.002251111436635,-2.96525E-08
282,0.002251005265862,-2.849E-08
283,0.002250851131976,-2.73276E-08
284,0.002252599224448,-2.67464E-08
285,0.002251395024359,-2.79088E-08
286,0.002252351259813,-2.67464E-08
287,0.002250767080113,-2.96525E-08
288,0.002250968944281,-2.61651E-08
289,0.002250224584714,-3.08149E-08
290,0.002253238810226,-2.849E-08
291,0.002251549623907,-2.55839E-08
292,0.002252008998767,-2.38402E-08
293,0.002252161735669,-2.79088E-08
294,0.002251524478197,-2.849E-08
295,0.002251145895571,-2.55839E-08
296,0.002253331709653,-2.61651E-08
297,0.002251760335639,-2.73276E-08
298,0.002251584082842,-3.02337E-08
299,0.002251465339214,-2.96525E-08
300,0.002251381753013,-2.73276E-08
301,0.002250709338114,-2.73276E-08
302,0.002253379439935,-2.67464E-08
303,0.002251747297123,-2.79088E-08
304,0.002251404803246,-2.61652E-08
305,0.002251123310998,-2.61651E-08
306,0.002251051133499,-3.08149E-08
307,0.002250613179058,-2.67464E-08
308,0.002253733808175,-2.96525E-08
309,0.002251357305795,-2.44215E-08
310,0.002251286292449,-2.849E-08
311,0.002251405268908,-2.73276E-08
312,0.002251876750961,-2.38403E-08
313,0.002250672085211,-2.67464E-08
314,0.002253108192235,-2.61651E-08
315,0.002251842292026,-2.61651E-08
316,0.002251689322293,-2.849E-08
317,0.002251229248941,-2.67464E-08
318,0.002251097932458,-2.73276E-08
319,0.002250743797049,-2.849E-08
320,0.002253662794828,-2.50027E-08
321,0.002252043923363,-2.79088E-08
322,0.002251843223348,-2.90713E-08
323,0.002250827150419,-3.19774E-08
324,0.002251698169857,-2.90713E-08
325,0.002252090722322,-2.96525E-08
326,0.002254147781059,-2.90713E-08
327,0.002252562437207,-2.96525E-08
328,0.002251723781228,-2.90713E-08
329,0.002251616213471,-3.19774E-08
330,0.002251877682284,-3.02337E-08
331,0.002251887694001,-3.0815E-08
332,0.002253152430058,-3.13962E-08
333,0.002252301899716,-3.25586E-08
334,0.002251961734146,-3.02337E-08
335,0.002251500729471,-3.19774E-08
336,0.002251925878227,-2.90713E-08
337,0.002252317033708,-2.55839E-08
338,0.002253592247143,-2.90713E-08
339,0.002252551261336,-3.08149E-08
340,0.002251795260236,-2.96525E-08
341,0.002252375241369,-2.73276E-08
342,0.002251759869978,-2.849E-08
343,0.002251535421237,-2.90713E-08
