Index,Voltage,Current
1,2.1255136744E-05,-2.15155E-08
2,2.145601865777E-05,-1.91906E-08
3,2.197594039899E-05,-1.97718E-08
4,2.144421159755E-05,-2.26779E-08
5,2.166872036469E-05,-2.38404E-08
6,2.220046008006E-05,-2.44216E-08
7,2.123151352862E-05,-2.5584E-08
8,2.140875949408E-05,-2.32591E-08
9,2.156234586437E-05,-1.91906E-08
10,2.209408557974E-05,-2.03531E-08
11,2.160961412301E-05,-2.09343E-08
12,2.197592766606E-05,-2.15155E-08
13,2.152693014068E-05,-2.20967E-08
14,2.185779521824E-05,-1.91906E-08
15,2.159781433875E-05,-1.97718E-08
16,2.16923381231E-05,-2.09343E-08
17,2.159781797673E-05,-2.09343E-08
18,2.13851362787E-05,-2.32591E-08
19,2.192867395934E-05,-2.09343E-08
20,2.185777702834E-05,-2.38404E-08
21,2.205864257121E-05,-1.86094E-08
22,2.150329055439E-05,-2.15155E-08
23,2.181050149375E-05,-2.26779E-08
24,2.149147258024E-05,-1.97718E-08
25,2.170417428715E-05,-2.26779E-08
26,2.163325916626E-05,-2.26779E-08
27,2.181050695071E-05,-2.38404E-08
28,2.158599818358E-05,-2.50028E-08
29,2.149147621822E-05,-2.26779E-08
30,2.139693242498E-05,-2.26779E-08
31,2.183412652812E-05,-2.44216E-08
32,0.000290384923574,-2.2678E-08
33,0.000318153412081,-2.38404E-08
34,0.000319075246807,-2.44216E-08
35,0.000318862643326,-2.32592E-08
36,0.000319512357237,-2.20967E-08
37,0.000319843355101,-2.61653E-08
38,0.000319914397551,-2.32591E-08
39,0.000319642713293,-2.38404E-08
40,0.000320032413583,-2.5584E-08
41,0.000319713260979,-2.44216E-08
42,0.000319902435876,-2.61653E-08
43,0.000320694118273,-2.32592E-08
44,0.000320304301567,-2.38404E-08
45,0.000319654383929,-2.26779E-08
46,0.000319866987411,-2.20967E-08
47,0.000320197927067,-2.0353E-08
48,0.000319843413308,-2.20967E-08
49,0.000320079765515,-2.38404E-08
50,0.000319949729601,-2.26779E-08
51,0.000320115068462,-2.55841E-08
52,0.000320339808241,-2.26779E-08
53,0.000320091232425,-2.2678E-08
54,0.000320091290632,-2.20967E-08
55,0.000320457475027,-2.2678E-08
56,0.000320469524013,-2.38404E-08
57,0.000320410472341,-2.09343E-08
58,0.000320552266203,-2.38404E-08
59,0.000321072089719,-2.20967E-08
60,0.000320516817737,-2.55841E-08
61,0.000319925951771,-2.55841E-08
62,0.000319926097291,-2.5584E-08
63,0.000321355677443,-2.44216E-08
64,0.000320694118273,-2.32592E-08
65,0.000320528721204,-2.67465E-08
66,0.000320233288221,-2.38404E-08
67,0.000439212599304,-2.09343E-08
68,0.000331317161908,-2.20967E-08
69,0.002242108108476,-3.02338E-08
70,0.002243361901492,-2.67465E-08
71,0.002244519302621,-2.5584E-08
72,0.00224456563592,-2.55841E-08
73,0.002245286013931,-2.79089E-08
74,0.002246658084914,-2.32592E-08
75,0.002246174262837,-2.67465E-08
76,0.002246363786981,-2.5584E-08
77,0.002246056450531,-2.67465E-08
78,0.002246387302876,-2.32591E-08
79,0.002246243879199,-2.50028E-08
80,0.002248265082017,-2.44216E-08
81,0.002247190335765,-2.20967E-08
82,0.002247082768008,-2.61653E-08
83,0.002247129334137,-2.03531E-08
84,0.002247378928587,-2.15155E-08
85,0.002246681367978,-2.44216E-08
86,0.002248736796901,-2.50028E-08
87,0.002247308148071,-2.84901E-08
88,0.002247413853183,-2.55841E-08
89,0.002246655756608,-2.67465E-08
90,0.002246952150017,-2.55841E-08
91,0.002247178228572,-2.09343E-08
92,0.002248855074868,-2.67465E-08
93,0.002247591502964,-2.44216E-08
94,0.002247840398923,-2.73277E-08
95,0.002247235970572,-2.84902E-08
96,0.00224800221622,-2.67465E-08
97,0.002247485565022,-2.32592E-08
98,0.002248962642625,-2.73277E-08
99,0.002247827360407,-2.67465E-08
100,0.002247934928164,-2.50028E-08
101,0.002247946104035,-2.26779E-08
102,0.002247852040455,-2.67465E-08
103,0.002247602213174,-2.61653E-08
104,0.002249528421089,-2.38404E-08
105,0.002248156350106,-2.55841E-08
106,0.002248760545626,-2.50028E-08
107,0.002248749369755,-2.38404E-08
108,0.00224792258814,-2.5584E-08
109,0.002248406875879,-2.38404E-08
110,0.002249420853332,-2.2678E-08
111,0.002248901640996,-2.32592E-08
112,0.002248607575893,-2.32592E-08
113,0.002248821314424,-2.15155E-08
114,0.00224829884246,-2.50029E-08
115,0.002248121891171,-2.90714E-08
116,0.002250001532957,-2.84902E-08
117,0.002249161945656,-2.55841E-08
118,0.002248937729746,-2.55841E-08
119,0.002248736098409,-2.67465E-08
120,0.002248371019959,-2.61653E-08
121,0.002248972654343,-2.55841E-08
122,0.002249990124255,-2.73277E-08
123,0.002249151468277,-2.61653E-08
124,0.002248891629279,-2.44216E-08
125,0.002249694429338,-2.38404E-08
126,0.002248678356409,-2.61653E-08
127,0.00224904413335,-2.61653E-08
128,0.002250225283206,-2.73277E-08
129,0.00225050910376,-2.44216E-08
130,0.002250107936561,-2.38404E-08
131,0.002249506302178,-2.38404E-08
132,0.002250250661746,-2.5584E-08
133,0.00224911631085,-2.38404E-08
134,0.002251266036183,-2.84902E-08
135,0.002249990589917,-2.5584E-08
136,0.002249304670841,-2.67465E-08
137,0.002249528188258,-2.44216E-08
138,0.002249775454402,-2.67465E-08
139,0.002250024583191,-2.38404E-08
140,0.002251419704407,-2.55841E-08
141,0.002249942393973,-2.79089E-08
142,0.002250283258036,-2.55841E-08
143,0.002249811775982,-2.67465E-08
144,0.002249741926789,-2.90714E-08
145,0.0022505200468,-2.90714E-08
146,0.002250389894471,-2.44216E-08
147,0.00225015473552,-2.55841E-08
148,0.002249823650345,-2.96526E-08
149,0.002249905606732,-2.73277E-08
150,0.002249656943604,-2.67465E-08
151,0.002250921912491,-2.61653E-08
152,0.002250484190881,-2.44216E-08
153,0.002250721445307,-2.44216E-08
154,0.002249822719023,-2.38404E-08
155,0.00225002435036,-2.38404E-08
156,0.002250378252938,-2.38404E-08
157,0.002251075347885,-2.61653E-08
158,0.002250568009913,-2.50028E-08
159,0.002250851830468,-2.44216E-08
160,0.002250602236018,-2.61653E-08
161,0.002249610843137,-2.90714E-08
162,0.00225019059144,-2.55841E-08
163,0.002252422971651,-2.38404E-08
164,0.0022510048002,-2.73277E-08
165,0.00225043669343,-2.73277E-08
166,0.002250757068396,-2.38404E-08
167,0.002251052297652,-2.90714E-08
168,0.002250415273011,-2.55841E-08
169,0.002252211794257,-2.26779E-08
170,0.002251762198284,-2.84902E-08
171,0.002250910270959,-2.20967E-08
172,0.00225114566274,-2.67465E-08
173,0.002251216676086,-2.44216E-08
174,0.002250862307847,-2.2678E-08
175,0.002252410398796,-2.55841E-08
176,0.002250520512462,-2.38404E-08
177,0.00225122878328,-2.55841E-08
178,0.002251076279208,-2.90714E-08
179,0.002251183614135,-3.02338E-08
180,0.002250320743769,-2.96526E-08
181,0.002252294449136,-3.02338E-08
182,0.002251454396173,-2.96526E-08
183,0.002251123078167,-2.84902E-08
184,0.002250898862258,-3.08151E-08
185,0.002251180820167,-2.84902E-08
