Index,Voltage,Current
1,2.092480099236E-05,-2.61647E-08
2,2.087752181978E-05,-2.67459E-08
3,2.05939195439E-05,-2.67459E-08
4,2.146836050088E-05,-2.61647E-08
5,2.146836231987E-05,-2.26773E-08
6,2.092480826832E-05,-2.2096E-08
7,2.113749542332E-05,-2.61647E-08
8,2.114931521646E-05,-2.67459E-08
9,2.133837915608E-05,-2.32585E-08
10,2.092480099236E-05,-2.50022E-08
11,2.124384627678E-05,-2.4421E-08
12,2.118476731994E-05,-2.26773E-08
13,2.110203968186E-05,-2.20961E-08
14,2.085390224238E-05,-2.32585E-08
15,2.137382944056E-05,-2.4421E-08
16,2.192920510424E-05,-2.20961E-08
17,2.138561467291E-05,-1.97712E-08
18,2.130290158675E-05,-1.74462E-08
19,2.110204331984E-05,-2.15148E-08
20,2.129107451765E-05,-2.50023E-08
21,2.15510626731E-05,-2.38398E-08
22,2.100751044054E-05,-2.50022E-08
23,2.08420715353E-05,-2.50022E-08
24,2.148017301806E-05,-2.61647E-08
25,2.11020505958E-05,-2.55834E-08
26,2.148017119907E-05,-2.50022E-08
27,2.139745811292E-05,-2.61647E-08
28,2.111385947501E-05,-2.32585E-08
29,2.105477324221E-05,-2.4421E-08
30,2.123202830262E-05,-2.26773E-08
31,4.971005910193E-05,-2.26773E-08
32,0.000312180578476,-2.50022E-08
33,0.000312523159664,-2.32585E-08
34,0.000312558491714,-2.4421E-08
35,0.00031196771306,-2.61647E-08
36,0.000312605989166,-2.32585E-08
37,0.000312783347908,-2.38397E-08
38,0.000313090364216,-2.73272E-08
39,0.000313172989991,-2.4421E-08
40,0.000312593969284,-2.32585E-08
41,0.000312901393045,-2.4421E-08
42,0.000313338561682,-2.26773E-08
43,0.000313173077302,-1.97711E-08
44,0.00031297217356,-2.55835E-08
45,0.000313232216286,-2.4421E-08
46,0.000313350232318,-2.38398E-08
47,0.000313433090923,-2.50022E-08
48,0.000313834578265,-2.55835E-08
49,0.000313870230457,-2.67459E-08
50,0.000313834752888,-2.32585E-08
51,0.000313563039526,-2.61647E-08
52,0.000313161115628,-2.4421E-08
53,0.000313527329126,-2.26773E-08
54,0.000314094591886,-2.26773E-08
55,0.000313161115628,-2.32585E-08
56,0.000313503900543,-2.15148E-08
57,0.000313752185321,-2.4421E-08
58,0.000313303258736,-2.50022E-08
59,0.000313350290526,-2.61647E-08
60,0.00031405928894,-2.4421E-08
61,0.000313858472509,-2.26773E-08
62,0.000314402073855,-2.4421E-08
63,0.000314082775731,-2.09336E-08
64,0.000314449076541,-2.4421E-08
65,0.000313598575303,-2.50022E-08
66,0.000314130040351,-2.84896E-08
67,0.000313503958751,-2.09336E-08
68,0.000313976604957,-2.4421E-08
69,0.000314165721647,-2.55835E-08
70,0.0004444673541,-2.32585E-08
71,0.000381756573916,-2.26773E-08
72,0.002234729006886,-2.67459E-08
73,0.002235769527033,-2.4421E-08
74,0.002238699933514,-2.67459E-08
75,0.002238310175017,-2.26773E-08
76,0.002237813547254,-2.55835E-08
77,0.002238368382677,-2.55835E-08
78,0.002238357905298,-2.32585E-08
79,0.002239384921268,-2.55835E-08
80,0.002240365138277,-2.20961E-08
81,0.002239207737148,-2.4421E-08
82,0.002238936256617,-2.67459E-08
83,0.002239183755592,-2.55835E-08
84,0.002238700166345,-2.32585E-08
85,0.00224018865265,-2.61647E-08
86,0.002239882480353,-2.50022E-08
87,0.002239810768515,-2.67459E-08
88,0.002240141388029,-2.26773E-08
89,0.002239666879177,-2.55835E-08
90,0.002239644061774,-2.84896E-08
91,0.002240707632154,-2.67459E-08
92,0.002240600762889,-2.38398E-08
93,0.002240802394226,-2.79084E-08
94,0.002239880617708,-2.50022E-08
95,0.002240529982373,-2.84896E-08
96,0.00224032998085,-2.50022E-08
97,0.00224197213538,-2.96521E-08
98,0.002241028472781,-2.50022E-08
99,0.002240353962407,-2.67459E-08
100,0.002239455236122,-2.50022E-08
101,0.002240506932139,-3.02333E-08
102,0.002240117406473,-2.84896E-08
103,0.002241973532364,-2.79084E-08
104,0.002240884816274,-2.73272E-08
105,0.002240153495222,-2.79084E-08
106,0.002239798428491,-2.90709E-08
107,0.002240661997348,-2.67459E-08
108,0.002240577945486,-2.67459E-08
109,0.002242537681013,-2.73272E-08
110,0.002240022877231,-2.4421E-08
111,0.002240801695734,-2.73272E-08
112,0.002241038251668,-2.55835E-08
113,0.002241580979899,-2.6746E-08
114,0.002241370035335,-2.50022E-08
115,0.00224239914678,-2.55835E-08
116,0.002241310663521,-2.73272E-08
117,0.002241711365059,-2.79084E-08
118,0.002241382142529,-2.67459E-08
119,0.002240991452709,-2.50022E-08
120,0.002240661298856,-2.90709E-08
121,0.002242704853415,-2.50022E-08
122,0.002241193549708,-2.38398E-08
123,0.002242290880531,-2.84896E-08
124,0.002241486683488,-2.96521E-08
125,0.002240966772661,-2.79084E-08
126,0.002241829410195,-2.61647E-08
127,0.002242491347715,-2.55835E-08
128,0.002241403795779,-2.55835E-08
129,0.00224161776714,-2.4421E-08
130,0.002241335110739,-2.50022E-08
131,0.002241782844067,-2.61647E-08
132,0.002242763992399,-3.13958E-08
133,0.002241925802082,-2.55835E-08
134,0.002242031740025,-2.67459E-08
135,0.002242173533887,-2.4421E-08
136,0.002242102986202,-2.55835E-08
137,0.00224161776714,-2.67459E-08
138,0.002243957016617,-2.55835E-08
139,0.002242432208732,-2.84896E-08
140,0.002243589609861,-2.50023E-08
141,0.002242432441562,-2.84896E-08
142,0.002242350019515,-2.73272E-08
143,0.002242090413347,-2.4421E-08
144,0.002243259456009,-2.38398E-08
145,0.002243743510917,-2.50023E-08
146,0.002243153285235,-2.61647E-08
147,0.002243801951408,-2.73272E-08
148,0.002242313465104,-2.61647E-08
149,0.002242454560474,-2.61647E-08
150,0.002244051545858,-2.38398E-08
151,0.002243316732347,-2.6746E-08
152,0.002243117196485,-2.61647E-08
153,0.002242159564048,-2.61647E-08
154,0.002242787042633,-2.32586E-08
155,0.002242586342618,-2.50023E-08
156,0.002245020121336,-2.6746E-08
157,0.002243673428893,-2.73272E-08
158,0.002242455957457,-2.6746E-08
159,0.002242621732876,-2.67459E-08
160,0.002242419868708,-2.38398E-08
161,0.002241983311251,-2.61647E-08
162,0.002243933733553,-2.90709E-08
163,0.002242231508717,-2.55835E-08
164,0.002242173301056,-2.79084E-08
165,0.002242207992822,-2.55835E-08
166,0.002242089714855,-2.79084E-08
167,0.00224264501594,-2.55835E-08
